TransactionID,CustomerID,ItemID,Quantity,TransactionType,RatePerGram,TotalAmount,TransactionDate,StaffID,BranchID
387,33,31,3,Sell,62.434284940434246,10101.24,2024-08-22,9,3
388,996,61,2,Sell,69.17387236253738,3029.82,2024-04-29,3,3
389,709,98,1,Buy,57.55988988855194,1493.1,2024-09-18,34,4
390,277,56,4,Buy,59.898235281632324,18990.14,2024-08-06,12,1
391,684,13,3,Sell,65.17602175287745,5255.79,2024-06-14,3,5
392,306,49,2,Sell,59.20183823899313,2619.09,2024-04-19,3,4
393,968,4,5,Buy,67.56189491772562,21173.9,2024-10-13,20,3
394,164,88,2,Sell,59.716112240504444,1168.05,2024-07-14,12,5
395,759,93,5,Buy,58.51785416645307,19152.89,2025-01-22,31,3
396,350,17,4,Sell,66.84818855837595,1165.83,2025-02-20,17,1
397,619,34,5,Buy,51.63987228523162,9852.89,2024-07-01,28,4
398,500,41,3,Sell,57.375971595895955,1976.03,2024-12-14,31,1
399,525,100,2,Buy,52.104141793452946,4592.46,2024-12-27,25,2
400,402,73,5,Buy,64.55252774170987,22470.73,2024-06-27,40,1
401,375,99,5,Buy,62.70456022150146,22354.18,2024-07-03,2,5
402,256,12,1,Sell,68.97013343976138,6683.9,2024-11-07,35,1
403,37,35,2,Buy,59.911420697969255,3018.34,2024-06-05,9,5
404,826,79,5,Buy,51.53752798059221,6921.49,2024-04-11,39,3
405,994,37,4,Buy,69.69899904556303,9933.5,2024-06-24,34,4
406,84,34,3,Sell,69.18274223460075,7920.04,2024-11-20,5,1
407,834,90,4,Sell,66.59262234015425,8883.46,2024-10-04,48,2
408,363,54,1,Buy,50.23923426600915,4466.77,2024-04-03,8,2
409,715,73,5,Buy,52.2824255578454,18199.51,2024-11-17,32,2
410,671,74,2,Buy,57.359300439202975,3256.86,2024-09-11,6,3
411,226,96,4,Sell,60.09142898905178,10232.37,2024-08-06,46,5
412,407,31,2,Buy,50.67271721282653,5465.56,2024-10-08,2,3
413,804,82,2,Buy,67.9975535912927,6930.31,2024-12-06,46,4
414,489,74,2,Sell,64.17002519550293,3643.57,2025-03-07,41,4
415,76,33,4,Buy,51.949438807704865,600.54,2024-11-04,13,4
416,428,62,4,Sell,62.052139584353746,8796.51,2024-08-06,4,2
417,941,97,3,Buy,66.84388375177423,6699.76,2024-04-17,1,4
418,902,76,1,Buy,67.45193536489131,1717.33,2024-11-01,22,3
419,524,4,5,Buy,56.674491665446304,17761.79,2024-06-24,31,4
420,554,35,4,Buy,59.67428064815272,6012.78,2025-02-01,25,3
421,159,55,2,Sell,55.96295888709328,8933.93,2024-07-09,33,2
422,423,23,1,Sell,58.16806324794344,2968.32,2024-07-02,43,2
423,350,80,4,Buy,57.11219903294211,14355.72,2024-08-16,14,2
424,390,15,5,Sell,59.16831639609215,19815.47,2024-06-07,50,2
425,260,48,4,Sell,65.1448014162112,20153.2,2024-07-14,24,1
426,472,42,4,Buy,68.55095585351799,1977.01,2025-03-15,29,2
427,32,82,3,Sell,62.435572893102325,9545.15,2025-03-09,37,3
428,733,6,4,Buy,55.31115644156185,13818.94,2024-07-27,47,3
429,654,39,5,Buy,52.75812587631958,8715.64,2024-09-06,29,3
430,197,77,1,Sell,59.09169738094659,3527.77,2025-02-28,16,4
431,827,38,3,Sell,62.64685069150505,7854.04,2024-10-17,18,1
432,950,71,2,Buy,64.59772526553459,328.16,2024-04-11,3,2
433,794,66,4,Buy,61.79133016541496,5998.7,2025-03-08,35,4
434,492,71,5,Sell,60.129102544429784,763.64,2024-09-22,24,1
435,938,30,2,Buy,50.55935207846684,4194.4,2024-04-05,14,3
436,608,22,1,Buy,52.27104420665404,1558.72,2025-03-09,3,4
437,50,93,5,Sell,56.24013012845657,18407.39,2024-06-17,31,2
438,448,5,4,Sell,67.97697801508643,23413.99,2024-04-21,18,5
439,998,11,3,Sell,61.604634033206196,1321.42,2024-05-27,13,5
440,113,19,5,Buy,57.671137971859594,10680.69,2024-08-22,5,1
441,319,54,4,Sell,53.68959756060433,19094.17,2025-01-11,42,3
442,833,22,3,Sell,61.63257994052373,5513.65,2024-12-15,32,1
443,724,62,5,Sell,69.16885312679423,12256.72,2024-07-30,9,5
444,499,36,5,Sell,61.853973773014175,15887.19,2024-05-01,31,2
445,332,57,4,Sell,55.290702103881976,7815.89,2024-10-08,10,1
446,656,2,5,Sell,55.22432757831575,17152.68,2024-10-19,40,2
447,640,43,2,Buy,58.64869354160513,6097.12,2024-04-28,36,3
448,73,2,4,Buy,59.38458533956366,14755.88,2024-04-19,29,5
449,691,24,2,Buy,58.28607982562225,3625.39,2025-01-08,36,5
450,788,8,2,Sell,60.26052972187706,3673.48,2024-12-13,36,2
451,206,96,2,Sell,62.30798906530532,5304.9,2024-12-28,29,5
452,297,52,4,Buy,65.13579655288748,5307.26,2024-10-18,11,4
453,869,28,2,Buy,65.22318979395571,437.0,2024-04-05,49,3
454,750,73,1,Buy,54.72609914890956,3810.03,2024-08-05,14,2
455,992,48,1,Sell,57.68670454949519,4461.49,2024-09-13,20,1
456,179,33,1,Buy,58.35396558130729,168.64,2024-09-02,30,2
457,936,58,4,Sell,67.96395040217917,23874.38,2024-08-13,29,3
458,133,34,1,Buy,51.177899244546026,1952.95,2024-08-30,49,3
459,682,58,5,Buy,52.51647209570454,23059.98,2024-10-18,10,2
460,973,50,3,Buy,54.51673379201334,16013.2,2025-02-20,40,4
461,174,1,2,Buy,50.065112525645745,8813.46,2024-05-28,13,3
462,946,62,3,Buy,60.70203951992532,6453.84,2024-12-24,25,2
463,976,21,5,Sell,55.38751398639117,7430.24,2024-12-31,8,5
464,491,64,3,Sell,56.86665300026088,13528.58,2025-01-27,34,3
465,569,88,1,Sell,68.82607420455396,673.12,2025-03-03,42,5
466,579,71,2,Buy,69.3992982824612,352.55,2024-05-09,4,2
467,42,49,1,Sell,69.52470829169249,1537.89,2024-10-07,25,3
468,119,15,4,Buy,67.74915519469735,18151.35,2024-12-19,14,4
469,419,7,3,Sell,53.796988945747216,6889.78,2024-12-30,45,2
470,565,99,4,Sell,62.94274573810878,17951.27,2024-12-03,25,2
471,620,2,5,Sell,66.57438619188308,20678.0,2024-04-27,1,1
472,61,65,3,Sell,66.0889500803625,10611.24,2024-10-27,29,4
473,416,96,5,Buy,54.59011031696015,11619.5,2024-08-07,43,3
474,316,44,5,Buy,54.204008575877204,23689.86,2025-03-22,9,5
475,385,7,3,Buy,54.58935062776444,6991.26,2025-03-17,5,3
476,624,89,2,Buy,66.32169836783943,915.24,2025-01-08,10,3
477,344,53,2,Buy,51.95357406740358,6893.2,2024-07-23,2,3
478,946,69,5,Buy,52.3157159822331,15974.6,2024-12-22,41,2
479,877,6,1,Sell,66.46053150636878,4151.12,2024-06-30,11,3
480,236,11,2,Sell,60.79130928446311,869.32,2025-03-01,46,5
481,521,40,2,Sell,56.53028541096331,6368.7,2024-04-08,35,4
482,659,1,5,Sell,60.94362262966236,26821.29,2025-03-02,42,1
483,522,66,4,Sell,58.861907800759376,5714.31,2024-07-09,6,5
484,829,8,1,Buy,65.91253168936254,2009.01,2024-10-09,33,4
485,724,89,5,Sell,64.51944001558182,2225.92,2024-06-26,8,4
486,586,46,2,Sell,62.16082559586824,8370.58,2025-02-17,10,5
487,528,8,1,Buy,57.54266047284918,1753.9,2024-12-29,13,4
488,984,52,5,Buy,63.453880630659185,6462.78,2025-02-02,14,3
489,214,3,5,Buy,59.27470724895979,9083.85,2024-07-10,39,1
490,606,20,3,Buy,60.896349289774065,15510.3,2024-11-05,21,1
491,332,43,4,Buy,50.72764760516018,10547.29,2024-12-21,31,4
492,173,43,3,Buy,54.85331097363507,8553.83,2025-04-01,41,3
493,654,1,2,Buy,64.22165311902283,11305.58,2024-11-09,3,5
494,295,96,4,Buy,66.40747589426256,11307.86,2025-03-10,40,2
495,194,49,4,Sell,52.39431072899529,4635.85,2024-09-02,21,2
496,457,62,1,Sell,68.75578291701112,2436.7,2025-03-29,35,5
497,551,68,1,Buy,69.14795785665694,3725.0,2024-11-07,32,4
498,7,80,5,Sell,53.04974642639699,16668.23,2024-12-24,22,2
499,239,12,2,Sell,51.66390371047765,10013.5,2024-09-04,31,3
500,244,72,1,Sell,54.3276052431298,385.73,2025-01-27,7,5
501,861,96,1,Sell,64.99874838706062,2767.0,2024-10-12,7,1
502,572,96,1,Sell,51.91112156383301,2209.86,2024-11-14,8,1
503,664,65,5,Buy,68.63790739311662,18367.5,2024-08-12,47,1
504,6,75,1,Sell,55.0023689194491,2705.57,2024-05-16,43,5
505,855,49,2,Sell,51.098446831439475,2260.6,2025-04-01,42,5
506,430,64,3,Sell,50.23214403269958,11950.23,2025-03-29,46,4
507,685,46,3,Sell,65.33036207757993,13196.08,2024-09-26,15,4
508,62,22,4,Buy,64.03477307893213,7638.07,2024-12-16,47,3
509,565,65,5,Sell,63.06467845486954,16876.11,2024-08-23,48,3
510,190,59,2,Buy,65.60328867154816,11973.91,2024-04-03,46,2
511,156,94,5,Sell,50.24696083738897,25007.91,2025-01-28,50,4
512,859,16,3,Buy,65.96173190219807,14130.98,2024-06-28,6,1
513,207,99,3,Buy,57.88855120305597,12382.36,2024-07-29,31,3
514,732,22,1,Buy,51.43423983951203,1533.77,2024-07-05,14,1
515,616,33,2,Buy,51.10791023200797,295.4,2024-12-29,38,5
516,286,97,5,Sell,50.88928872365715,8501.06,2024-07-08,21,5
517,593,81,2,Sell,53.949555911815956,440.23,2025-01-25,29,5
518,513,6,4,Buy,63.10884364484103,15767.11,2024-11-07,5,1
519,983,43,3,Buy,54.27054737309682,8462.95,2024-10-04,1,3
520,275,96,2,Sell,58.909068307921984,5015.52,2025-01-23,10,4
521,653,23,4,Buy,63.55146144949173,12972.12,2024-04-18,28,1
522,667,67,1,Buy,59.939887450852616,1566.83,2024-10-22,3,5
523,738,69,4,Sell,63.51482066570372,15515.4,2024-05-02,3,5
524,271,64,5,Buy,58.914678225851574,23359.67,2024-10-17,4,4
525,783,38,3,Buy,66.63833546850441,8354.45,2024-11-15,32,1
526,69,94,4,Buy,60.43121734538743,24061.29,2025-03-06,32,3
527,652,29,3,Sell,53.38602103166455,8134.43,2025-03-04,43,3
528,574,82,5,Sell,64.42275306407191,16414.92,2025-01-24,27,4
529,546,56,3,Buy,60.63735758418904,14418.35,2024-10-28,7,5
530,469,33,4,Buy,65.51153059607756,757.31,2024-11-30,14,3
531,789,11,1,Sell,69.80435614453614,499.1,2024-11-14,24,2
532,142,26,2,Buy,69.33389412069715,11474.76,2024-04-17,31,1
533,886,70,5,Sell,58.12913779787458,24082.9,2025-03-24,12,5
534,305,46,1,Sell,69.9467202256615,4709.51,2025-03-19,14,3
535,533,75,2,Buy,60.33871452079691,5936.12,2024-06-05,23,1
536,282,30,3,Sell,60.31202240818344,7505.23,2024-08-22,17,4
537,4,52,3,Sell,50.650074804342175,3095.23,2024-06-17,29,4
538,414,28,3,Buy,63.37967581537946,636.97,2025-01-18,33,3
539,148,15,4,Buy,62.79444916217782,16823.89,2024-12-07,18,1
540,506,62,5,Sell,65.47552526667607,11602.26,2025-01-10,11,3
541,85,100,1,Buy,53.789626158488815,2370.51,2024-06-08,16,2
542,2,79,3,Sell,66.1403191632197,5329.59,2024-08-12,20,4
543,120,74,4,Sell,53.93446750225187,6124.8,2024-04-27,23,3
544,684,65,2,Sell,58.901210882011014,6304.79,2024-12-27,20,5
545,20,61,2,Buy,57.48887007455572,2518.01,2024-12-29,15,3
546,704,47,1,Buy,53.51396815158671,1950.58,2025-01-17,17,3
547,361,90,2,Buy,59.23713956466603,3951.12,2025-01-24,27,4
548,192,36,4,Buy,69.08789462582747,14196.18,2024-06-06,32,3
549,787,63,4,Buy,64.4703736727895,24068.08,2024-04-13,27,2
550,521,12,3,Sell,59.079296014798544,17176.12,2024-10-17,2,4
551,602,20,3,Buy,55.282313377925426,14080.41,2024-12-16,13,5
552,268,73,2,Buy,56.339070002721776,7844.65,2024-09-06,8,2
553,139,2,2,Buy,52.450783753545785,6516.49,2025-02-09,2,1
554,452,32,1,Buy,67.96708741371198,5532.52,2025-01-17,10,4
555,957,55,5,Sell,61.15405343884845,24406.58,2024-05-11,22,3
556,871,91,4,Sell,60.43224703880627,23735.37,2024-04-13,5,3
557,96,47,3,Buy,52.396306540880474,5729.54,2024-04-22,38,5
558,67,79,5,Sell,65.4078873318102,8784.28,2025-03-26,32,4
559,616,10,2,Sell,57.3212629297439,6400.49,2024-10-27,7,3
560,711,84,3,Sell,52.81619696530425,2791.86,2024-07-10,28,4
561,743,43,2,Sell,60.53190977404096,6292.9,2024-08-22,48,5
562,725,52,5,Sell,54.25393855097703,5525.76,2025-01-09,16,5
563,794,64,5,Sell,64.14473342724057,25433.39,2024-12-13,48,4
564,477,34,4,Buy,63.684500666890415,9720.8,2024-10-02,12,3
565,494,76,1,Buy,61.938288593329496,1576.95,2024-12-03,23,5
566,222,5,1,Buy,66.89813962496254,5760.6,2024-11-18,3,2
567,825,6,5,Buy,66.85322863070728,20878.26,2024-12-12,15,4
568,823,8,3,Sell,59.55518513656288,5445.73,2024-12-13,44,1
569,130,4,1,Sell,69.39702095209202,4349.81,2024-07-14,19,4
570,640,97,4,Sell,65.6765048932086,8777.01,2024-09-11,4,3
571,888,67,2,Sell,66.95614428549682,3500.47,2025-01-13,13,5
572,796,84,2,Buy,62.72024901412938,2210.26,2024-09-26,47,1
573,734,83,3,Sell,54.770877174810856,10639.24,2024-07-25,24,5
574,602,33,4,Buy,59.10705835698482,683.28,2025-01-19,5,4
575,698,38,5,Sell,63.68801994666956,13307.61,2024-10-16,18,4
576,608,12,4,Sell,60.01546320611183,23264.39,2024-07-26,42,5
577,525,79,1,Sell,51.07368393342093,1371.84,2024-08-23,25,5
578,262,74,3,Buy,54.948940162790386,4680.0,2025-01-27,30,2
579,587,78,3,Buy,59.57068808304014,14405.98,2025-03-11,8,2
580,790,80,2,Sell,55.193181535528396,6936.68,2024-06-03,7,3
581,615,91,1,Sell,53.4398800663066,5247.26,2025-03-28,44,3
582,599,36,5,Buy,55.152064789448495,14165.81,2025-03-28,20,1
583,895,18,3,Buy,50.4000214470723,6967.3,2024-09-23,35,2
584,916,41,4,Sell,54.140305861632605,2486.12,2025-01-08,19,1
585,877,6,5,Sell,59.05266970631507,18442.15,2025-03-30,18,2
586,156,11,4,Sell,59.30393239944623,1696.09,2024-05-16,48,3
587,89,34,1,Sell,54.314423006191035,2072.64,2024-05-11,36,4
588,589,67,2,Sell,55.434304491463124,2898.11,2025-03-24,15,5
589,232,63,3,Sell,60.94276951590179,17063.37,2025-01-18,9,5
590,525,21,1,Buy,64.41821854391492,1728.34,2025-02-17,38,5
591,438,41,1,Sell,60.969946657214585,699.93,2024-10-01,45,4
592,188,31,5,Sell,65.23819037265548,17591.48,2024-07-17,28,5
593,961,87,4,Sell,62.35926788972373,3210.26,2025-01-08,21,3
594,224,74,4,Sell,56.28927694413319,6392.21,2025-01-26,44,1
595,101,22,1,Sell,60.41469305091389,1801.57,2024-09-18,30,2
596,925,72,2,Sell,59.65318163252681,847.08,2024-10-10,5,1
597,693,26,2,Buy,69.34204906521819,11476.11,2024-08-04,50,2
598,394,87,5,Sell,56.38990832469365,3628.69,2024-12-17,25,5
599,761,53,4,Buy,68.64300741501475,18215.11,2024-05-13,26,4
600,493,18,3,Sell,63.519309202882546,8780.91,2025-02-21,50,5
601,132,71,5,Buy,53.94106077726515,685.05,2024-10-06,21,5
602,503,69,4,Buy,50.302961046764196,12288.01,2025-03-10,43,3
603,735,12,2,Buy,66.03570752532144,12799.04,2024-05-24,15,2
604,557,10,2,Buy,51.407863073187876,5740.2,2024-09-04,33,5
605,695,56,1,Sell,63.82263397206428,5058.58,2025-02-16,42,2
606,13,28,1,Sell,53.5532187716783,179.4,2025-02-25,28,4
607,330,18,1,Buy,60.16677901029841,2772.49,2025-01-21,1,2
608,474,1,3,Buy,56.2973749284945,14865.88,2024-05-23,16,3
609,496,9,5,Sell,56.7239240117702,16574.73,2025-02-12,48,2
610,744,77,2,Buy,63.25556428385819,7552.71,2025-03-22,19,4
611,250,38,5,Buy,64.05621398283338,13384.55,2025-03-01,38,5
612,315,60,4,Buy,59.13017958856537,5220.01,2025-01-21,35,4
613,568,49,4,Sell,66.23791482819877,5860.73,2024-09-25,24,1
614,11,93,1,Buy,54.905079150311515,3594.09,2025-04-01,3,3
615,70,14,1,Sell,53.67189922839182,4740.84,2024-11-27,3,5
616,361,44,2,Buy,50.247538082290575,8784.27,2024-06-25,25,2
617,654,17,3,Sell,63.079125859923835,825.07,2024-11-15,32,4
618,53,27,2,Sell,58.875479976283785,6523.4,2024-11-18,4,1
619,833,74,1,Buy,50.91141057527746,1445.37,2024-09-11,24,1
620,419,24,5,Sell,66.44253043448214,10331.81,2025-02-03,34,2
621,357,80,2,Sell,56.563867836017785,7108.95,2024-09-30,13,2
622,560,89,1,Buy,59.42511957514807,410.03,2025-01-27,7,2
623,768,76,2,Sell,53.31662328280409,2714.88,2024-08-14,43,2
624,369,38,3,Buy,66.67596155224463,8359.17,2025-01-09,36,3
625,632,98,1,Buy,66.85652401887096,1734.26,2025-03-20,40,2
626,347,72,4,Buy,61.41575434527502,1744.21,2024-05-06,47,1
627,394,40,5,Buy,66.81281693340827,18817.83,2024-04-23,8,5
628,832,56,2,Sell,59.92132317636052,9498.73,2025-03-09,20,5
629,661,91,2,Sell,62.661280458794586,12305.42,2024-07-16,1,3
630,372,36,2,Sell,57.798861869547295,5938.26,2024-06-20,33,5
631,566,33,5,Sell,66.97919855914651,967.85,2024-09-15,48,4
632,873,43,1,Sell,56.6525753991167,2944.8,2024-11-25,26,3
633,726,43,5,Buy,53.147543525555385,13813.05,2024-09-22,4,4
634,235,97,1,Sell,63.53344470649841,2122.65,2024-11-14,45,2
635,116,2,1,Buy,56.37830583442616,3502.22,2024-05-24,19,3
636,175,24,5,Sell,50.47800693511618,7849.33,2024-10-21,4,4
637,246,100,5,Buy,58.47320194011354,12884.57,2024-07-09,38,1
638,55,42,1,Sell,67.36617056099561,485.71,2024-11-09,34,2
639,704,34,5,Sell,66.91569738092775,12767.52,2024-06-16,30,3
640,317,81,3,Sell,63.82076477663696,781.17,2024-07-06,19,5
641,225,92,1,Buy,57.02253576779677,3478.37,2024-08-18,41,1
642,655,82,4,Sell,50.05745736852779,10203.71,2025-04-01,8,2
643,329,42,2,Sell,66.14739678421638,953.85,2024-09-09,22,3
644,68,87,2,Sell,65.51386191536206,1686.33,2024-07-22,34,3
645,925,36,4,Buy,53.59644118572519,11013.0,2024-07-04,16,2
646,770,4,2,Sell,62.07476004408342,7781.69,2024-11-27,19,5
647,278,52,2,Sell,61.792442354127296,2517.42,2025-01-31,32,1
648,703,75,1,Sell,69.82837236386942,3434.86,2024-07-10,48,2
649,469,38,1,Sell,53.30844022559657,2227.76,2024-12-07,41,2
650,131,13,3,Buy,67.17715935892986,5417.17,2024-04-12,12,4
651,281,73,1,Sell,55.488824887968455,3863.13,2024-07-28,50,5
652,611,28,1,Buy,68.85212629422247,230.65,2024-09-08,33,2
653,979,74,1,Buy,52.16928082285021,1481.09,2024-06-09,37,5
654,274,18,4,Sell,59.25320619925024,10921.55,2024-09-26,32,3
655,508,29,5,Buy,50.357239320929665,12788.22,2025-02-19,21,5
656,790,2,3,Buy,60.443826486539976,11264.31,2024-09-20,28,2
657,852,67,5,Buy,65.79218369172645,8599.04,2024-06-27,34,5
658,572,14,4,Sell,59.61806034715287,21064.25,2024-10-22,10,1
659,362,68,2,Sell,54.478341730916156,5869.5,2024-07-14,41,1
660,696,54,5,Buy,60.84524498875768,27048.75,2024-11-28,18,3
661,775,40,4,Buy,59.823594978048504,13479.45,2024-04-21,12,5
662,522,58,4,Buy,59.6112808410642,20940.25,2025-03-14,49,4
663,30,25,3,Buy,64.21381774796765,3793.11,2024-11-21,11,2
664,539,70,2,Buy,68.02773222992992,11273.56,2024-10-05,44,4
665,982,8,2,Buy,68.68921699306398,4187.29,2024-07-22,28,2
666,131,97,1,Buy,64.31747366471333,2148.85,2024-05-13,48,3
667,689,15,4,Buy,60.71023498228885,16265.49,2024-08-24,28,2
668,158,58,5,Buy,66.44710751471767,29176.92,2024-08-04,42,3
669,615,49,3,Sell,58.88523646556848,3907.62,2024-08-04,46,2
670,529,8,4,Sell,64.70194627436732,7888.46,2024-05-03,41,5
671,126,16,1,Sell,52.337925765095854,3737.45,2025-03-29,48,4
672,505,97,5,Buy,56.278904805963606,9401.39,2024-07-22,15,5
673,359,7,5,Sell,57.349164572115754,12241.18,2024-04-20,42,1
674,765,66,3,Buy,67.15245522838546,4889.37,2024-07-24,3,1
675,279,49,1,Sell,55.70289957436903,1232.15,2024-08-08,45,2
676,191,40,2,Sell,55.71607229632654,6276.97,2024-12-09,49,3
677,388,94,1,Buy,56.88102683796973,5661.94,2024-05-17,14,2
678,874,37,4,Sell,67.35071960262728,9598.82,2025-01-14,8,3
679,774,88,3,Buy,57.27537606739975,1680.46,2024-05-15,7,5
680,214,21,5,Sell,60.71247398487122,8144.58,2024-11-07,8,5
681,687,97,3,Sell,67.94168394167241,6809.79,2024-12-23,29,5
682,202,45,4,Sell,68.04664483784059,22060.72,2024-06-11,7,3
683,481,96,2,Sell,64.19762074070802,5465.79,2025-01-17,29,4
684,22,60,5,Sell,53.51597278545066,5905.49,2024-09-03,7,5
685,229,42,5,Buy,61.94844246306775,2233.24,2024-08-19,12,4
686,157,3,1,Buy,52.85917975522192,1620.13,2024-11-21,28,4
687,275,100,3,Buy,66.44876538774665,8785.19,2024-05-03,18,5
688,565,3,1,Buy,62.64475220022205,1920.06,2024-04-03,44,1
689,214,48,3,Buy,50.63739064358813,11748.89,2024-06-21,22,4
690,798,94,4,Sell,58.507627205809136,23295.4,2025-02-18,42,2
691,664,35,4,Buy,58.15901559918669,5860.1,2024-06-02,9,5
692,569,31,3,Buy,68.41814266526389,11069.37,2024-07-22,18,4
693,567,57,2,Sell,53.593331164073085,3787.98,2024-05-05,31,4
694,60,30,3,Buy,57.25762844511381,7125.14,2024-10-15,40,2
695,348,6,5,Sell,60.55122988356515,18910.15,2024-11-27,49,2
696,149,60,4,Sell,65.52845160546232,5784.85,2024-09-04,35,4
697,639,60,2,Sell,56.88064243272993,2510.71,2024-09-20,23,1
698,699,13,4,Sell,67.11568969277921,7216.28,2024-04-30,39,2
699,311,23,4,Buy,57.984382912932084,11835.77,2024-12-06,26,4
700,432,68,3,Buy,68.90324430125655,11135.45,2025-01-18,49,3
701,216,98,3,Sell,67.68138709686909,5266.97,2024-04-21,30,1
702,160,37,5,Buy,65.66428897868971,11698.09,2024-07-24,23,1
703,696,97,5,Buy,52.140287348728435,8710.04,2025-01-01,44,4
704,418,7,5,Buy,58.92430459151027,12577.39,2024-04-03,33,3
705,739,10,4,Sell,54.98972503860344,12280.31,2024-05-20,24,3
706,645,87,1,Sell,69.32619275970256,892.23,2024-10-23,46,2
707,387,9,4,Buy,60.8161591232911,14216.39,2025-02-18,28,5
708,502,97,1,Sell,53.77232988042949,1796.53,2024-11-05,18,2
709,674,70,1,Sell,66.9320976989851,5545.99,2024-11-25,49,3
710,699,82,2,Buy,51.00710284344584,5198.64,2024-12-31,29,4
711,457,18,3,Buy,54.28345979318589,7504.15,2024-05-16,12,2
712,459,82,4,Sell,60.30441579904648,12292.45,2024-08-19,27,5
713,267,39,5,Buy,67.20832387056504,11102.82,2024-09-20,25,4
714,254,98,2,Sell,54.634476492454866,2834.44,2024-07-16,35,3
715,695,32,2,Buy,61.86596576399158,10071.78,2024-12-04,33,3
716,377,91,1,Sell,69.6218442486377,6836.17,2024-11-19,15,2
717,9,32,5,Sell,58.171679186112286,23675.87,2025-02-26,10,2
718,457,26,5,Buy,58.59068684583832,24241.9,2025-03-03,5,1
719,605,16,4,Sell,54.45678174463671,15555.04,2024-11-16,34,5
720,594,54,3,Buy,65.43923024714371,17454.61,2025-01-26,25,2
721,714,72,2,Buy,60.51676477361204,859.34,2024-10-29,6,5
722,314,69,5,Buy,54.91457310398294,16768.16,2024-08-02,30,4
723,367,35,2,Buy,60.45543657334502,3045.74,2024-08-02,11,3
724,289,84,1,Sell,66.36236236375916,1169.3,2024-04-05,13,2
725,138,52,1,Sell,61.3143368795511,1248.97,2024-10-15,19,1
726,590,72,4,Sell,66.48573476162123,1888.19,2024-09-27,16,3
727,773,92,4,Sell,58.043847629822274,14162.7,2024-05-09,15,4
728,839,84,5,Sell,51.83262293423793,4566.45,2024-12-25,14,3
729,475,31,1,Sell,58.75476334430375,3168.64,2024-09-11,50,5
730,509,67,1,Buy,52.077852907784106,1361.32,2024-06-11,3,2
731,452,36,5,Sell,65.64127851937415,16859.96,2025-01-13,16,4
732,337,57,1,Buy,55.58451284105423,1964.36,2024-05-31,44,3
733,677,79,5,Buy,66.77089225739748,8967.33,2025-01-08,27,4
734,132,55,1,Sell,56.350447190144536,4497.89,2024-04-21,47,1
735,349,40,5,Buy,64.21220292345251,18085.37,2024-08-25,36,3
736,254,30,2,Buy,67.49429030400697,5599.33,2025-02-14,42,5
737,141,97,3,Sell,57.46597329570028,5759.81,2025-03-03,39,5
738,331,30,2,Sell,64.85972980616907,5380.76,2024-06-26,39,3
739,312,52,2,Sell,58.91228488884334,2400.09,2024-06-26,37,4
740,470,67,5,Buy,62.764571083951864,8203.33,2024-06-10,36,1
741,603,79,4,Buy,60.704244891853094,6522.06,2024-12-25,33,3
742,452,36,2,Buy,57.6550150594982,5923.48,2024-04-13,19,1
743,314,36,3,Sell,53.03223889029415,8172.8,2024-09-02,15,5
744,282,26,4,Sell,54.25808365885521,17959.43,2024-05-22,46,5
745,10,55,5,Sell,55.395638075731945,22108.4,2024-11-16,33,1
746,775,98,5,Buy,61.543960977863456,7982.25,2025-02-26,21,1
747,216,7,1,Buy,51.15430925230461,2183.78,2024-09-22,40,2
748,981,35,4,Sell,68.30550815261398,6882.46,2024-12-13,18,1
749,635,24,1,Sell,67.87930315081032,2111.05,2024-05-14,7,4
750,495,72,4,Buy,50.30741434979772,1428.73,2025-01-09,3,5
751,781,70,5,Buy,59.676831091937935,24724.11,2025-01-11,10,3
752,553,42,3,Buy,68.00489546949333,1470.95,2024-09-21,22,5
753,617,85,3,Buy,65.95731385561302,11672.47,2024-05-13,5,3
754,979,96,3,Sell,53.42120256820306,6822.42,2024-08-24,15,2
755,220,15,5,Sell,61.61679379202269,20635.46,2024-12-24,2,2
756,836,79,4,Buy,59.29725113404676,6370.9,2024-11-11,40,5
757,224,1,3,Sell,53.02053970066001,14000.6,2025-03-22,42,2
758,788,83,3,Buy,56.2286600443266,10922.42,2024-07-29,26,4
