BuybackID,CustomerID,ItemID,WeightGram,BuybackRate,AmountPaid,Date,BranchID
1982,896,57,3.91,49.95,195.3,2024-07-25,3
1983,353,11,1.02,55.31,56.42,2025-03-13,3
1984,781,86,25.64,44.2,1133.29,2024-08-01,5
1985,229,10,28.65,60.46,1732.18,2025-03-22,3
1986,992,13,33.37,56.4,1882.07,2024-12-16,1
1987,380,3,31.67,57.06,1807.09,2024-10-08,2
1988,875,10,43.11,47.22,2035.65,2024-05-10,2
1989,43,78,28.49,49.82,1419.37,2024-06-14,2
1990,274,25,48.68,51.78,2520.65,2024-09-21,1
1991,408,29,2.5,56.13,140.33,2024-05-19,4
1992,313,37,1.7,46.03,78.25,2024-07-16,5
1993,402,30,2.22,55.75,123.77,2024-09-09,1
1994,389,3,33.06,54.82,1812.35,2024-09-23,5
1995,405,93,42.56,61.42,2614.04,2024-08-18,2
1996,728,74,38.32,54.91,2104.15,2024-06-18,1
1997,571,87,9.85,60.23,593.27,2024-09-25,4
1998,139,5,36.74,58.4,2145.62,2024-08-15,5
1999,907,99,17.59,41.93,737.55,2024-10-16,3
2000,950,37,19.88,39.22,779.69,2025-01-19,4
2001,574,6,31.4,39.83,1250.66,2024-09-02,5
2002,553,10,3.79,47.63,180.52,2024-08-24,2
2003,367,38,40.78,40.72,1660.56,2024-06-15,3
2004,603,97,28.15,52.24,1470.56,2024-04-29,5
2005,462,94,28.23,60.88,1718.64,2024-07-12,5
2006,797,88,9.04,48.79,441.06,2024-08-23,1
2007,536,14,47.03,61.09,2873.06,2024-10-24,2
2008,713,73,13.73,45.71,627.6,2024-05-16,5
2009,775,76,46.56,59.8,2784.29,2024-09-23,5
2010,206,15,7.83,44.91,351.65,2024-08-25,3
2011,137,60,33.69,45.48,1532.22,2025-01-29,5
2012,195,73,30.89,46.62,1440.09,2025-03-28,3
2013,969,30,4.33,48.16,208.53,2024-11-30,4
2014,241,39,33.3,40.62,1352.65,2024-04-13,4
2015,189,84,33.73,57.49,1939.14,2024-11-09,4
2016,754,55,24.65,41.81,1030.62,2024-10-26,4
2017,936,88,40.08,45.93,1840.87,2025-01-22,2
2018,741,13,40.81,51.17,2088.25,2024-09-06,2
2019,410,2,19.96,44.85,895.21,2024-08-19,3
2020,331,48,12.36,39.88,492.92,2024-08-09,5
2021,754,3,41.0,51.45,2109.45,2024-05-19,3
2022,512,62,47.73,38.81,1852.4,2024-04-22,2
2023,553,69,39.17,53.12,2080.71,2024-06-13,5
2024,680,91,18.32,45.29,829.71,2024-05-17,5
2025,624,55,26.35,44.35,1168.62,2025-02-05,4
2026,25,68,36.31,52.42,1903.37,2024-06-29,3
2027,17,3,27.2,56.31,1531.63,2024-06-23,1
2028,595,41,23.81,50.45,1201.21,2024-12-03,2
2029,413,75,40.69,41.81,1701.25,2024-07-08,4
2030,642,93,48.19,61.53,2965.13,2024-12-16,5
2031,736,96,42.41,51.34,2177.33,2024-09-27,2
2032,49,83,43.23,44.33,1916.39,2024-08-06,1
2033,47,5,5.29,59.9,316.87,2024-06-18,5
2034,836,16,45.14,62.03,2800.03,2025-02-14,3
2035,8,80,46.68,59.88,2795.2,2024-08-25,2
2036,447,41,30.92,57.65,1782.54,2025-03-30,1
2037,261,99,47.25,51.55,2435.74,2024-12-23,1
2038,403,35,21.57,45.98,991.79,2024-05-25,5
2039,720,96,15.49,49.46,766.14,2025-02-18,2
2040,600,23,31.61,49.78,1573.55,2024-06-15,4
2041,680,50,40.49,41.59,1683.98,2024-06-07,4
2042,269,31,20.79,61.09,1270.06,2024-10-24,4
2043,10,34,5.96,49.82,296.93,2024-06-14,2
2044,424,52,29.97,44.53,1334.56,2024-11-19,5
2045,295,1,31.52,43.76,1379.32,2025-01-13,1
2046,670,33,34.29,54.67,1874.63,2024-09-17,1
2047,437,82,34.45,52.44,1806.56,2024-07-22,3
2048,544,95,30.12,53.48,1610.82,2024-11-18,3
2049,919,24,32.82,50.8,1667.26,2024-07-11,2
2050,485,42,39.47,44.31,1748.92,2024-07-24,1
2051,6,65,38.83,60.09,2333.29,2025-01-16,4
2052,975,58,42.02,44.62,1874.93,2024-07-17,4
2053,16,36,34.63,53.09,1838.51,2025-03-10,3
2054,192,9,14.77,39.33,580.9,2024-07-22,5
2055,889,97,32.86,50.69,1665.67,2024-05-09,3
2056,356,48,40.66,36.17,1470.67,2024-09-11,3
2057,244,98,7.16,51.55,369.1,2024-12-23,5
2058,740,59,22.34,41.32,923.09,2025-03-02,5
2059,945,96,22.95,46.36,1063.96,2025-02-28,2
2060,722,33,4.23,57.18,241.87,2025-02-22,5
2061,236,35,48.66,37.76,1837.4,2024-05-22,1
2062,68,11,29.73,45.57,1354.8,2025-02-11,2
2063,897,91,3.99,60.76,242.43,2024-07-18,4
2064,448,13,22.33,48.71,1087.69,2024-07-27,1
2065,432,12,39.34,61.43,2416.66,2024-06-23,5
2066,826,18,48.88,40.81,1994.79,2024-06-04,5
2067,664,62,17.19,44.46,764.27,2024-06-03,4
2068,992,81,35.58,58.64,2086.41,2025-02-24,2
2069,811,55,3.79,34.52,130.83,2024-08-27,1
2070,391,14,14.97,58.64,877.84,2025-02-24,3
2071,805,43,5.9,53.76,317.18,2024-12-13,2
2072,216,90,11.94,38.84,463.75,2024-09-21,3
2073,1000,24,1.12,47.47,53.17,2024-08-20,1
2074,469,67,35.97,47.76,1717.93,2024-08-26,3
2075,13,67,8.33,42.4,353.19,2025-01-31,1
2076,672,85,23.68,45.51,1077.68,2024-04-24,4
2077,289,57,6.93,48.96,339.29,2024-12-12,2
2078,804,10,8.05,61.16,492.34,2024-11-04,1
2079,220,79,5.51,54.71,301.45,2024-04-20,4
2080,670,27,26.6,46.91,1247.81,2025-02-17,4
2081,710,87,12.28,57.63,707.7,2024-12-02,5
2082,798,57,44.54,45.68,2034.59,2024-06-14,3
2083,385,79,33.78,47.4,1601.17,2024-06-16,3
2084,183,66,5.65,45.3,255.94,2024-07-14,5
2085,476,83,44.18,46.73,2064.53,2024-10-06,5
2086,637,9,49.3,34.12,1682.12,2024-11-10,5
2087,497,83,30.67,45.12,1383.83,2024-11-05,3
2088,569,67,45.93,47.24,2169.73,2025-03-05,2
2089,936,84,47.25,44.21,2088.92,2024-09-11,2
2090,168,28,35.35,43.24,1528.53,2024-12-17,2
2091,120,57,30.06,57.56,1730.25,2024-09-19,1
2092,228,72,31.45,46.16,1451.73,2024-05-22,4
2093,777,48,17.78,41.81,743.38,2024-10-26,5
2094,114,38,18.83,40.59,764.31,2024-05-27,5
2095,216,14,27.3,62.14,1696.42,2024-10-21,5
2096,266,2,3.69,35.39,130.59,2024-12-17,3
2097,149,2,45.86,46.66,2139.83,2024-10-01,4
2098,421,30,27.47,54.38,1493.82,2025-03-09,5
2099,986,32,8.08,46.84,378.47,2024-08-12,1
2100,726,57,12.38,47.59,589.16,2025-02-27,3
2101,713,29,15.12,61.1,923.83,2024-04-16,2
2102,493,99,47.37,52.38,2481.24,2024-09-14,3
2103,300,99,31.2,56.01,1747.51,2024-04-16,5
2104,473,70,44.9,57.63,2587.59,2024-12-02,5
2105,725,43,6.1,47.34,288.77,2025-03-01,2
2106,538,43,42.92,46.76,2006.94,2025-02-03,2
2107,180,64,14.59,62.14,906.62,2024-05-29,2
2108,213,24,37.93,51.27,1944.67,2024-06-24,2
2109,965,53,27.25,55.74,1518.92,2024-07-08,2
2110,100,41,41.13,58.46,2404.46,2024-09-05,4
2111,279,26,30.24,59.08,1786.58,2024-07-24,5
2112,477,68,7.49,51.23,383.71,2024-05-12,1
2113,433,8,25.81,62.14,1603.83,2024-05-29,1
2114,831,78,49.18,50.49,2483.1,2024-11-14,5
2115,467,5,1.89,59.8,113.02,2024-09-23,3
2116,501,73,49.27,42.36,2087.08,2025-01-17,1
2117,936,45,47.9,61.53,2947.29,2024-12-16,3
2118,485,44,6.88,49.94,343.59,2024-04-14,2
2119,173,88,40.1,42.92,1721.09,2024-12-29,3
2120,970,96,41.17,46.89,1930.46,2024-07-26,3
2121,757,31,18.25,59.11,1078.76,2024-08-06,2
2122,543,11,45.33,45.16,2047.1,2024-10-27,2
2123,155,91,48.82,61.59,3006.82,2025-04-01,3
2124,163,44,14.89,58.4,869.58,2024-08-15,3
2125,108,79,7.78,53.53,416.46,2025-02-12,4
2126,854,76,28.47,58.82,1674.61,2024-05-20,5
2127,304,61,4.59,46.98,215.64,2024-04-01,3
2128,243,37,20.57,39.2,806.34,2024-12-26,4
2129,797,74,23.41,47.74,1117.59,2025-03-04,4
2130,1000,69,47.01,41.62,1956.56,2024-06-25,4
2131,811,86,27.56,47.34,1304.69,2025-03-01,3
2132,498,62,35.98,43.94,1580.96,2024-11-21,3
2133,904,23,22.24,56.97,1267.01,2024-08-08,2
2134,740,49,11.63,40.2,467.53,2024-06-21,5
2135,638,61,39.72,57.27,2274.76,2024-11-12,5
2136,482,76,44.68,49.07,2192.45,2025-02-19,1
2137,342,44,28.86,58.34,1683.69,2024-12-24,2
2138,374,38,23.17,34.19,792.18,2024-05-18,4
2139,522,25,13.38,46.26,618.96,2024-11-03,4
2140,269,9,41.89,45.86,1921.08,2024-11-04,5
2141,280,100,13.57,59.71,810.26,2024-07-05,1
2142,511,33,28.38,56.02,1589.85,2024-09-27,4
2143,402,78,15.27,50.86,776.63,2024-10-18,4
2144,661,1,31.37,45.76,1435.49,2024-11-11,1
2145,335,52,6.82,38.78,264.48,2024-06-16,1
2146,319,32,11.44,50.32,575.66,2025-02-20,5
2147,754,9,48.95,42.76,2093.1,2024-08-21,3
2148,845,100,21.98,59.7,1312.21,2024-04-18,4
2149,851,68,45.67,55.3,2525.55,2024-05-09,4
2150,353,93,13.91,54.5,758.1,2025-01-24,1
2151,179,12,19.54,46.93,917.01,2024-11-23,4
2152,796,15,40.8,35.05,1430.04,2024-12-30,3
2153,979,28,2.0,48.68,97.36,2024-12-11,3
2154,21,65,18.48,62.99,1164.06,2025-01-27,3
2155,555,10,49.43,49.64,2453.71,2024-10-20,4
2156,992,72,11.39,45.71,520.64,2024-05-16,3
2157,13,9,41.1,37.07,1523.58,2024-06-10,2
2158,220,56,23.8,47.96,1141.45,2025-03-08,4
2159,93,78,1.25,61.42,76.78,2024-08-18,2
2160,1000,21,16.48,57.85,953.37,2024-05-02,3
2161,293,46,27.91,58.43,1630.78,2025-01-20,2
2162,484,4,19.77,49.82,984.94,2024-06-14,2
2163,795,50,36.35,37.59,1366.4,2024-08-02,3
2164,277,71,11.45,45.17,517.2,2025-01-25,2
2165,660,17,46.91,57.86,2714.21,2024-04-12,3
2166,958,48,18.43,34.22,630.67,2024-06-06,4
2167,558,19,41.17,55.8,2297.29,2024-07-12,1
2168,304,68,22.89,60.92,1394.46,2025-02-13,2
2169,699,43,48.1,45.46,2186.63,2024-06-12,3
2170,732,49,23.9,38.21,913.22,2025-01-21,1
2171,32,48,31.01,42.46,1316.68,2025-03-17,3
2172,533,83,29.17,37.92,1106.13,2024-12-19,4
2173,538,11,17.09,60.23,1029.33,2025-01-25,3
2174,973,36,40.58,45.77,1857.35,2024-04-14,1
2175,321,1,40.87,42.37,1731.66,2024-10-25,4
2176,370,68,24.66,60.15,1483.3,2024-10-19,5
2177,702,20,19.53,49.42,965.17,2025-03-29,2
2178,979,90,20.38,44.93,915.67,2024-06-18,3
2179,25,13,35.33,56.19,1985.19,2025-03-24,3
2180,857,47,37.49,46.07,1727.16,2025-03-21,1
2181,88,65,10.23,61.42,628.33,2024-08-18,3
2182,126,31,18.66,62.25,1161.58,2024-10-08,5
2183,60,44,15.1,55.42,836.84,2025-01-03,2
2184,956,29,5.11,51.16,261.43,2024-07-26,5
2185,867,80,29.84,57.1,1703.86,2024-06-20,4
2186,878,34,14.81,47.22,699.33,2024-05-10,1
2187,339,40,8.95,47.34,423.69,2025-03-01,2
2188,167,62,35.39,44.11,1561.05,2024-05-20,4
2189,419,8,17.52,52.26,915.6,2024-12-26,2
2190,121,23,14.02,56.01,785.26,2024-04-16,2
2191,652,38,34.22,44.29,1515.6,2025-01-12,4
2192,17,67,27.62,49.78,1374.92,2024-06-15,1
2193,446,60,31.72,38.81,1231.05,2024-04-22,2
2194,520,67,9.67,48.63,470.25,2025-02-23,5
2195,593,36,9.8,43.34,424.73,2024-11-16,2
2196,236,19,34.19,52.85,1806.94,2025-03-30,2
2197,305,58,3.05,44.5,135.72,2025-03-09,4
2198,468,6,38.35,46.91,1799.0,2024-04-25,1
2199,612,66,28.54,46.15,1317.12,2024-12-16,4
2200,659,76,6.37,57.71,367.61,2024-04-10,3
2201,892,93,36.88,51.6,1903.01,2025-03-16,5
2202,513,98,49.5,54.67,2706.16,2025-02-02,4
2203,188,54,3.07,41.47,127.31,2024-05-09,4
2204,446,12,20.41,54.84,1119.28,2024-11-22,4
2205,599,4,39.95,50.65,2023.47,2025-01-18,2
2206,621,24,46.75,46.76,2186.03,2025-02-03,2
2207,865,4,26.35,45.32,1194.18,2024-11-28,3
2208,711,54,13.37,35.39,473.16,2024-12-17,2
2209,5,13,41.56,54.14,2250.06,2025-01-12,1
2210,329,14,47.87,57.02,2729.55,2024-08-21,1
2211,808,96,21.27,49.14,1045.21,2024-06-21,1
2212,979,69,12.54,55.66,697.98,2024-06-26,5
2213,869,77,30.27,59.11,1789.26,2024-08-06,4
2214,301,72,31.93,53.86,1719.75,2024-04-06,5
2215,134,80,24.64,59.34,1462.14,2024-06-30,4
2216,558,11,31.69,51.78,1640.91,2024-09-21,2
2217,219,23,30.07,49.18,1478.84,2024-04-17,2
2218,880,13,3.02,56.2,169.72,2024-05-25,3
2219,97,56,29.57,58.87,1740.79,2024-05-13,5
2220,247,23,46.2,48.74,2251.79,2024-10-15,1
2221,453,46,17.3,57.99,1003.23,2024-08-30,3
2222,64,96,42.56,50.3,2140.77,2024-07-04,1
2223,616,87,6.88,45.91,315.86,2024-06-08,4
2224,408,15,39.69,39.83,1580.85,2024-12-11,3
2225,407,17,5.56,57.14,317.7,2024-09-14,2
2226,495,30,18.22,44.41,809.15,2024-11-20,5
2227,860,73,15.53,47.97,744.97,2025-01-04,1
2228,212,61,2.08,46.62,96.97,2025-03-28,2
2229,465,82,4.86,53.48,259.91,2024-11-18,1
2230,548,70,32.1,52.64,1689.74,2025-03-26,4
2231,285,7,40.78,43.49,1773.52,2024-08-30,5
2232,717,5,32.0,59.14,1892.48,2025-02-05,4
2233,716,29,48.72,57.1,2781.91,2024-06-20,3
2234,937,65,16.66,62.89,1047.75,2024-10-07,5
2235,15,11,41.07,62.86,2581.66,2025-01-15,5
2236,317,4,10.32,45.87,473.38,2024-12-27,1
2237,756,33,27.57,48.32,1332.18,2024-10-13,4
2238,262,67,17.3,57.64,997.17,2024-10-07,2
2239,956,17,20.06,52.64,1055.96,2025-03-26,1
2240,961,95,25.4,45.87,1165.1,2024-12-27,1
2241,888,8,39.7,61.59,2445.12,2024-04-26,4
2242,950,56,1.76,49.43,87.0,2024-06-10,3
2243,600,51,41.66,56.41,2350.04,2024-07-28,5
2244,609,17,44.87,59.24,2658.1,2024-09-28,5
2245,633,49,43.3,43.79,1896.11,2025-02-12,1
2246,102,62,14.41,43.82,631.45,2024-08-29,5
2247,36,51,22.61,46.4,1049.1,2025-01-23,5
2248,392,83,17.75,44.0,781.0,2024-11-06,5
2249,611,16,17.05,46.95,800.5,2024-06-17,3
2250,886,4,15.9,61.16,972.44,2024-11-04,5
2251,546,81,11.24,55.27,621.23,2024-05-24,4
2252,691,42,45.91,40.11,1841.45,2024-11-18,2
2253,52,14,23.57,59.9,1411.84,2024-10-30,3
2254,564,57,40.71,51.89,2112.44,2025-03-17,5
2255,163,91,35.6,49.65,1767.54,2024-04-21,1
2256,911,46,29.81,53.46,1593.64,2024-07-30,3
2257,905,34,9.89,62.86,621.69,2025-01-15,5
2258,15,9,21.78,34.65,754.68,2024-07-31,1
2259,279,28,11.06,46.84,518.05,2025-02-08,5
2260,746,41,3.91,56.23,219.86,2024-12-23,1
2261,201,77,47.64,51.71,2463.46,2024-06-16,4
2262,292,49,35.79,35.26,1261.96,2024-12-14,1
2263,709,78,33.93,52.5,1781.32,2024-04-15,4
2264,350,28,41.55,56.41,2343.84,2024-07-28,5
2265,602,10,4.01,48.21,193.32,2024-08-01,1
2266,506,33,49.21,61.42,3022.48,2024-09-18,1
2267,897,92,16.37,41.81,684.43,2024-10-26,4
2268,563,86,37.1,53.27,1976.32,2024-05-03,5
2269,159,23,7.78,51.21,398.41,2024-08-31,3
2270,471,94,17.56,47.63,836.38,2024-08-24,5
2271,160,58,44.63,38.44,1715.58,2024-04-01,5
2272,990,29,18.64,55.31,1030.98,2025-03-13,2
2273,655,66,10.14,38.32,388.56,2025-02-08,4
2274,452,75,41.51,37.59,1560.36,2024-08-02,5
2275,317,7,36.32,34.52,1253.77,2024-08-27,3
2276,719,22,25.26,53.97,1363.28,2025-03-18,1
2277,871,19,42.06,52.52,2208.99,2024-11-27,2
2278,383,91,36.34,58.36,2120.8,2025-01-28,3
2279,726,69,15.93,56.31,897.02,2024-06-23,3
2280,930,17,38.33,51.01,1955.21,2025-02-03,2
2281,255,29,9.7,45.91,445.33,2024-06-08,4
2282,836,74,20.2,48.52,980.1,2024-06-19,5
2283,48,56,47.38,62.97,2983.52,2025-02-16,4
2284,489,40,37.9,56.01,2122.78,2024-10-24,3
2285,262,64,33.55,60.71,2036.82,2024-06-26,3
2286,111,2,34.31,41.59,1426.95,2024-06-07,4
2287,300,8,10.08,45.5,458.64,2024-12-09,2
2288,16,37,44.74,40.24,1800.34,2024-04-17,2
2289,631,76,15.58,45.32,706.09,2024-11-28,1
2290,766,9,38.12,41.47,1580.84,2024-05-09,5
2291,80,21,48.32,53.1,2565.79,2024-12-11,3
2292,781,43,27.18,53.91,1465.27,2024-05-20,1
2293,134,93,9.33,50.86,474.52,2025-03-28,2
2294,975,71,34.01,44.06,1498.48,2024-04-06,5
2295,115,43,10.04,56.25,564.75,2024-07-16,2
2296,815,10,2.83,49.72,140.71,2025-02-04,5
2297,539,38,30.45,37.94,1155.27,2025-02-28,4
2298,929,57,9.68,52.11,504.42,2025-03-07,1
2299,78,61,2.5,41.4,103.5,2024-10-27,1
2300,364,34,14.05,62.23,874.33,2024-10-01,2
2301,53,43,35.02,44.45,1556.64,2025-01-09,2
2302,293,49,36.42,43.43,1581.72,2025-03-10,5
2303,854,45,35.37,53.09,1877.79,2024-09-02,1
2304,232,21,49.83,47.02,2343.01,2024-12-14,4
2305,724,46,8.19,54.33,444.96,2024-11-02,1
2306,417,2,32.72,37.59,1229.94,2024-08-02,1
2307,916,86,22.42,52.38,1174.36,2024-09-14,5
2308,957,25,31.12,47.38,1474.47,2024-09-03,3
2309,594,33,31.47,62.47,1965.93,2024-11-13,1
2310,417,49,32.96,43.8,1443.65,2024-08-15,3
2311,115,89,2.43,50.85,123.57,2024-08-10,3
2312,777,25,6.38,46.25,295.08,2025-01-31,3
2313,510,98,34.53,42.92,1482.03,2024-12-29,1
2314,84,50,28.13,40.11,1128.29,2024-11-18,5
2315,360,46,12.94,54.87,710.02,2024-07-04,5
2316,722,38,14.05,38.67,543.31,2024-06-01,4
2317,600,10,35.49,62.99,2235.52,2025-01-27,3
2318,905,42,45.01,36.8,1656.37,2025-02-19,5
2319,507,20,4.54,54.89,249.2,2025-02-20,3
2320,961,93,49.35,58.34,2879.08,2024-12-24,4
2321,381,76,36.52,57.92,2115.24,2025-03-10,5
2322,626,93,41.74,48.67,2031.49,2024-11-17,4
2323,454,40,1.37,48.74,66.77,2024-08-09,1
2324,190,42,40.07,42.37,1697.77,2024-10-25,2
2325,496,54,3.95,39.08,154.37,2024-08-26,3
2326,193,76,23.76,62.63,1488.09,2024-12-01,2
2327,733,34,5.74,51.56,295.95,2024-06-01,1
2328,181,26,16.63,53.96,897.35,2025-02-18,2
2329,799,92,24.23,44.23,1071.69,2024-12-04,5
2330,171,26,46.98,50.26,2361.21,2025-03-21,1
2331,844,1,12.08,40.84,493.35,2024-04-30,2
2332,591,55,49.09,38.7,1899.78,2025-03-16,2
2333,80,6,49.87,40.89,2039.18,2024-06-28,5
2334,971,99,43.25,53.7,2322.52,2024-11-21,5
2335,779,13,44.71,44.41,1985.57,2024-11-20,4
2336,72,62,48.18,34.24,1649.68,2024-09-22,3
2337,863,65,5.86,52.44,307.3,2024-07-22,2
2338,795,2,36.66,35.64,1306.56,2024-11-07,4
2339,15,38,10.74,46.61,500.59,2024-08-08,5
2340,143,51,7.02,49.02,344.12,2024-11-18,2
2341,794,82,9.27,57.94,537.1,2024-06-13,4
2342,35,73,49.05,47.4,2324.97,2024-06-16,4
2343,420,67,10.35,41.52,429.73,2024-05-17,4
2344,993,88,33.11,42.41,1404.2,2025-03-03,2
2345,401,97,46.76,44.01,2057.91,2024-05-14,3
2346,104,28,3.34,41.4,138.28,2024-10-27,2
2347,224,60,13.64,42.23,576.02,2024-08-28,4
2348,775,37,34.53,38.67,1335.28,2024-06-01,2
2349,500,29,2.61,56.13,146.5,2024-05-19,1
2350,489,27,14.49,58.43,846.65,2024-08-29,2
2351,60,35,46.59,33.96,1582.2,2024-12-22,5
2352,762,33,44.29,49.07,2173.31,2025-02-19,3
2353,546,46,8.21,62.14,510.17,2024-05-29,4
2354,435,72,15.21,52.85,803.85,2024-10-23,2
2355,202,93,41.02,58.18,2386.54,2024-09-10,4
2356,75,100,4.07,53.46,217.58,2024-07-30,2
2357,213,50,3.11,46.77,145.45,2024-07-03,2
2358,373,100,12.82,49.65,636.51,2024-04-21,5
2359,501,80,24.09,47.27,1138.73,2024-11-16,5
2360,749,69,38.09,52.41,1996.3,2024-07-07,3
2361,146,19,36.45,48.74,1776.57,2024-08-09,3
2362,49,31,25.7,56.49,1451.79,2024-10-25,4
2363,839,5,24.77,59.9,1483.72,2024-10-30,5
2364,404,32,33.99,42.04,1428.94,2024-05-05,1
2365,87,71,30.45,37.37,1137.92,2024-06-14,2
2366,423,40,35.22,57.18,2013.88,2024-09-30,3
2367,659,20,35.69,48.01,1713.48,2024-08-16,5
2368,471,35,1.72,40.39,69.47,2025-03-31,5
2369,581,35,5.81,46.73,271.5,2024-10-06,5
2370,681,55,16.05,43.24,694.0,2024-08-17,1
2371,434,23,18.69,56.86,1062.71,2025-02-14,4
2372,313,55,24.03,36.8,884.3,2025-02-19,3
2373,983,74,47.34,45.51,2154.44,2024-05-15,3
2374,842,49,33.97,44.43,1509.29,2024-09-28,3
2375,256,90,8.36,45.53,380.63,2024-06-26,3
2376,76,53,7.41,48.23,357.38,2025-02-09,2
2377,442,63,38.55,42.37,1633.36,2024-10-25,2
2378,963,31,47.9,51.23,2453.92,2024-05-12,3
2379,585,63,24.05,45.86,1102.93,2024-11-04,1
2380,943,60,20.14,35.97,724.44,2025-03-08,4
2381,218,84,12.97,45.94,595.84,2024-09-20,4
2382,922,27,40.91,60.7,2483.24,2024-12-31,5
2383,822,18,11.46,47.14,540.22,2025-01-15,3
2384,167,51,1.67,45.51,76.0,2024-05-15,1
2385,997,41,23.97,56.3,1349.51,2024-08-28,4
2386,735,72,26.71,46.4,1239.34,2024-11-01,5
2387,953,34,11.99,50.85,609.69,2024-08-10,2
2388,696,73,34.93,44.55,1556.13,2024-07-21,1
2389,657,96,33.99,48.08,1634.24,2025-01-26,2
2390,906,38,23.55,34.41,810.36,2024-12-27,4
2391,902,25,42.68,45.86,1957.3,2024-05-05,2
2392,704,24,6.83,42.56,290.68,2024-08-11,2
2393,10,62,41.12,42.37,1742.25,2024-10-25,5
2394,463,87,10.65,60.89,648.48,2024-10-09,5
2395,601,69,4.22,54.15,228.51,2024-07-24,2
2396,80,36,26.37,53.81,1418.97,2025-01-08,2
2397,22,85,49.2,44.43,2185.96,2024-07-23,4
2398,521,92,12.41,37.92,470.59,2024-12-19,2
2399,939,41,23.87,46.22,1103.27,2025-01-17,3
2400,55,17,38.25,49.59,1896.82,2024-06-12,3
2401,641,16,44.75,45.29,2026.73,2024-05-17,3
2402,827,48,3.49,35.64,124.38,2024-11-07,2
2403,384,49,2.43,38.16,92.73,2025-03-12,2
2404,51,41,14.52,46.73,678.52,2024-12-30,2
2405,553,9,19.37,41.87,811.02,2024-09-06,2
2406,76,60,30.53,46.6,1422.7,2024-05-29,5
2407,659,75,43.27,36.1,1562.05,2024-07-06,5
2408,518,22,32.02,60.15,1926.0,2024-10-19,5
2409,190,52,41.26,44.93,1853.81,2024-10-30,1
2410,325,29,35.19,62.08,2184.6,2024-12-10,3
2411,633,60,24.22,43.98,1065.2,2024-12-13,1
2412,605,45,1.44,59.63,85.87,2024-10-22,4
2413,534,50,24.76,42.04,1040.91,2025-03-11,4
2414,990,11,39.95,55.76,2227.61,2024-10-26,5
2415,461,10,40.2,51.78,2081.56,2024-08-20,5
2416,312,78,4.59,55.45,254.52,2024-06-07,5
2417,723,28,33.84,46.43,1571.19,2025-01-18,3
2418,128,46,11.93,52.11,621.67,2024-08-26,3
2419,320,100,47.28,50.06,2366.84,2024-08-13,3
2420,620,94,40.95,50.49,2067.57,2024-11-14,2
2421,535,37,30.8,40.1,1235.08,2024-12-18,5
2422,878,19,27.27,46.98,1281.14,2024-04-01,1
2423,900,36,39.77,50.81,2020.71,2025-01-03,1
2424,605,22,12.99,54.67,710.16,2024-09-17,1
2425,717,25,13.31,59.9,797.27,2024-10-30,4
2426,597,79,37.1,57.73,2141.78,2025-02-16,2
2427,206,86,44.64,51.34,2291.82,2024-09-27,5
2428,365,67,13.46,49.64,668.15,2024-04-13,2
2429,108,10,30.82,61.43,1893.27,2024-06-23,3
2430,97,14,19.4,46.21,896.47,2024-07-31,1
2431,497,4,44.55,46.95,2091.62,2024-06-17,4
2432,4,17,3.03,48.21,146.08,2024-08-01,4
2433,48,89,31.81,52.91,1683.07,2024-07-29,1
2434,18,52,44.32,39.85,1766.15,2024-07-27,2
2435,269,57,32.74,45.61,1493.27,2024-04-09,3
2436,772,68,20.15,49.43,996.01,2024-06-10,3
2437,485,23,46.37,52.34,2427.01,2024-06-20,4
2438,92,61,20.36,55.69,1133.85,2024-07-18,4
2439,319,54,27.28,39.05,1065.28,2024-08-04,1
2440,955,21,3.01,57.92,174.34,2025-03-10,2
2441,34,48,13.03,42.83,558.07,2024-04-08,3
2442,244,29,9.03,48.49,437.86,2025-01-09,5
2443,701,41,1.34,58.18,77.96,2024-09-10,4
2444,728,75,42.0,42.83,1798.86,2024-04-08,3
2445,114,26,16.41,48.03,788.17,2024-04-27,3
2446,723,19,19.69,53.12,1045.93,2024-06-13,5
2447,75,8,5.46,50.96,278.24,2024-05-01,5
2448,755,97,26.06,56.72,1478.12,2025-01-05,5
2449,712,50,1.61,41.64,67.04,2024-10-12,2
2450,925,47,42.18,43.24,1823.86,2024-12-17,5
2451,751,60,40.3,40.89,1647.87,2024-06-28,4
2452,443,32,39.49,56.95,2248.96,2024-05-04,4
2453,968,90,31.12,37.59,1169.8,2024-08-02,1
2454,920,24,8.01,56.06,449.04,2024-11-04,2
2455,543,28,40.12,46.28,1856.75,2024-11-14,5
2456,313,18,33.56,37.29,1251.45,2024-05-07,2
2457,232,21,19.98,61.31,1224.97,2024-05-25,3
2458,513,52,27.98,34.0,951.32,2025-02-25,1
2459,322,94,24.01,50.36,1209.14,2024-05-22,4
2460,463,92,46.05,35.59,1638.92,2024-10-28,4
2461,164,88,33.68,47.91,1613.61,2024-12-26,4
2462,196,55,29.75,40.1,1192.98,2024-12-18,2
2463,951,54,42.57,46.71,1988.44,2024-11-29,1
2464,369,23,29.12,54.81,1596.07,2024-08-19,1
2465,923,48,9.2,35.78,329.18,2024-10-10,1
2466,21,62,46.96,34.4,1615.42,2024-05-05,1
2467,163,3,5.62,44.73,251.38,2024-06-22,5
2468,205,11,45.42,49.72,2258.28,2025-02-04,5
